_id,Disease,Year,PROVINCE,Week_no,Count
15726,Hand Foot Mouth,2016,Chumphon,49,3.0
15727,Hand Foot Mouth,2016,Chumphon,50,5.0
15728,Hand Foot Mouth,2016,Chumphon,51,2.0
15729,Hand Foot Mouth,2016,Chumphon,52,4.0
15730,Hand Foot Mouth,2016,Songkhla,1,25.0
15731,Hand Foot Mouth,2016,Songkhla,2,28.0
15732,Hand Foot Mouth,2016,Songkhla,3,20.0
15733,Hand Foot Mouth,2016,Songkhla,4,28.0
15734,Hand Foot Mouth,2016,Songkhla,5,17.0
15735,Hand Foot Mouth,2016,Songkhla,6,6.0
15736,Hand Foot Mouth,2016,Songkhla,7,13.0
15737,Hand Foot Mouth,2016,Songkhla,8,15.0
15738,Hand Foot Mouth,2016,Songkhla,9,10.0
15739,Hand Foot Mouth,2016,Songkhla,10,17.0
15740,Hand Foot Mouth,2016,Songkhla,11,16.0
15741,Hand Foot Mouth,2016,Songkhla,12,7.0
15742,Hand Foot Mouth,2016,Songkhla,13,1.0
15743,Hand Foot Mouth,2016,Songkhla,14,1.0
15744,Hand Foot Mouth,2016,Songkhla,15,6.0
15745,Hand Foot Mouth,2016,Songkhla,16,5.0
15746,Hand Foot Mouth,2016,Songkhla,17,6.0
15747,Hand Foot Mouth,2016,Songkhla,18,4.0
15748,Hand Foot Mouth,2016,Songkhla,19,3.0
15749,Hand Foot Mouth,2016,Songkhla,20,6.0
15750,Hand Foot Mouth,2016,Songkhla,21,4.0
15751,Hand Foot Mouth,2016,Songkhla,22,8.0
15752,Hand Foot Mouth,2016,Songkhla,23,25.0
15753,Hand Foot Mouth,2016,Songkhla,24,23.0
15754,Hand Foot Mouth,2016,Songkhla,25,35.0
15755,Hand Foot Mouth,2016,Songkhla,26,66.0
15756,Hand Foot Mouth,2016,Songkhla,27,55.0
15757,Hand Foot Mouth,2016,Songkhla,28,71.0
15758,Hand Foot Mouth,2016,Songkhla,29,37.0
15759,Hand Foot Mouth,2016,Songkhla,30,48.0
15760,Hand Foot Mouth,2016,Songkhla,31,46.0
15761,Hand Foot Mouth,2016,Songkhla,32,40.0
15762,Hand Foot Mouth,2016,Songkhla,33,24.0
15763,Hand Foot Mouth,2016,Songkhla,34,21.0
15764,Hand Foot Mouth,2016,Songkhla,35,14.0
15765,Hand Foot Mouth,2016,Songkhla,36,22.0
15766,Hand Foot Mouth,2016,Songkhla,37,15.0
15767,Hand Foot Mouth,2016,Songkhla,38,26.0
15768,Hand Foot Mouth,2016,Songkhla,39,19.0
15769,Hand Foot Mouth,2016,Songkhla,40,9.0
15770,Hand Foot Mouth,2016,Songkhla,41,15.0
15771,Hand Foot Mouth,2016,Songkhla,42,13.0
15772,Hand Foot Mouth,2016,Songkhla,43,6.0
15773,Hand Foot Mouth,2016,Songkhla,44,8.0
15774,Hand Foot Mouth,2016,Songkhla,45,7.0
15775,Hand Foot Mouth,2016,Songkhla,46,9.0
15776,Hand Foot Mouth,2016,Songkhla,47,10.0
15777,Hand Foot Mouth,2016,Songkhla,48,9.0
15778,Hand Foot Mouth,2016,Songkhla,49,11.0
15779,Hand Foot Mouth,2016,Songkhla,50,21.0
15780,Hand Foot Mouth,2016,Songkhla,51,26.0
15781,Hand Foot Mouth,2016,Songkhla,52,27.0
15782,Hand Foot Mouth,2016,Satun,1,6.0
15783,Hand Foot Mouth,2016,Satun,2,4.0
15784,Hand Foot Mouth,2016,Satun,3,2.0
15785,Hand Foot Mouth,2016,Satun,4,4.0
15786,Hand Foot Mouth,2016,Satun,5,1.0
15787,Hand Foot Mouth,2016,Satun,6,2.0
15788,Hand Foot Mouth,2016,Satun,7,1.0
15789,Hand Foot Mouth,2016,Satun,8,4.0
15790,Hand Foot Mouth,2016,Satun,9,8.0
15791,Hand Foot Mouth,2016,Satun,10,2.0
15792,Hand Foot Mouth,2016,Satun,11,3.0
15793,Hand Foot Mouth,2016,Satun,12,1.0
15794,Hand Foot Mouth,2016,Satun,13,2.0
15795,Hand Foot Mouth,2016,Satun,14,1.0
15796,Hand Foot Mouth,2016,Satun,15,2.0
15797,Hand Foot Mouth,2016,Satun,16,2.0
15798,Hand Foot Mouth,2016,Satun,17,1.0
15799,Hand Foot Mouth,2016,Satun,18,8.0
15800,Hand Foot Mouth,2016,Satun,19,2.0
15801,Hand Foot Mouth,2016,Satun,20,2.0
15802,Hand Foot Mouth,2016,Satun,21,7.0
15803,Hand Foot Mouth,2016,Satun,22,11.0
15804,Hand Foot Mouth,2016,Satun,23,9.0
15805,Hand Foot Mouth,2016,Satun,24,11.0
15806,Hand Foot Mouth,2016,Satun,25,16.0
15807,Hand Foot Mouth,2016,Satun,26,13.0
15808,Hand Foot Mouth,2016,Satun,27,10.0
15809,Hand Foot Mouth,2016,Satun,28,9.0
15810,Hand Foot Mouth,2016,Satun,29,8.0
15811,Hand Foot Mouth,2016,Satun,30,6.0
15812,Hand Foot Mouth,2016,Satun,31,12.0
15813,Hand Foot Mouth,2016,Satun,32,11.0
15814,Hand Foot Mouth,2016,Satun,33,2.0
15815,Hand Foot Mouth,2016,Satun,34,5.0
15816,Hand Foot Mouth,2016,Satun,35,6.0
15817,Hand Foot Mouth,2016,Satun,36,8.0
15818,Hand Foot Mouth,2016,Satun,37,9.0
15819,Hand Foot Mouth,2016,Satun,38,3.0
15820,Hand Foot Mouth,2016,Satun,39,9.0
15821,Hand Foot Mouth,2016,Satun,40,1.0
15822,Hand Foot Mouth,2016,Satun,41,8.0
15823,Hand Foot Mouth,2016,Satun,42,2.0
15824,Hand Foot Mouth,2016,Satun,43,4.0
15825,Hand Foot Mouth,2016,Satun,44,2.0
15826,Hand Foot Mouth,2016,Satun,45,6.0
15827,Hand Foot Mouth,2016,Satun,46,2.0
15828,Hand Foot Mouth,2016,Satun,47,2.0
15829,Hand Foot Mouth,2016,Satun,48,9.0
15830,Hand Foot Mouth,2016,Satun,49,4.0
15831,Hand Foot Mouth,2016,Satun,50,6.0
15832,Hand Foot Mouth,2016,Satun,51,13.0
15833,Hand Foot Mouth,2016,Satun,52,11.0
15834,Hand Foot Mouth,2016,Trang,1,3.0
15835,Hand Foot Mouth,2016,Trang,2,3.0
15836,Hand Foot Mouth,2016,Trang,3,4.0
15837,Hand Foot Mouth,2016,Trang,4,4.0
15838,Hand Foot Mouth,2016,Trang,5,1.0
15839,Hand Foot Mouth,2016,Trang,6,7.0
15840,Hand Foot Mouth,2016,Trang,7,4.0
15841,Hand Foot Mouth,2016,Trang,8,2.0
15842,Hand Foot Mouth,2016,Trang,9,1.0
15843,Hand Foot Mouth,2016,Trang,10,8.0
15844,Hand Foot Mouth,2016,Trang,11,8.0
15845,Hand Foot Mouth,2016,Trang,12,8.0
15846,Hand Foot Mouth,2016,Trang,13,8.0
15847,Hand Foot Mouth,2016,Trang,14,8.0
15848,Hand Foot Mouth,2016,Trang,15,8.0
15849,Hand Foot Mouth,2016,Trang,16,8.0
15850,Hand Foot Mouth,2016,Trang,17,8.0
15851,Hand Foot Mouth,2016,Trang,18,1.0
15852,Hand Foot Mouth,2016,Trang,19,8.0
15853,Hand Foot Mouth,2016,Trang,20,8.0
15854,Hand Foot Mouth,2016,Trang,21,2.0
15855,Hand Foot Mouth,2016,Trang,22,1.0
15856,Hand Foot Mouth,2016,Trang,23,8.0
15857,Hand Foot Mouth,2016,Trang,24,1.0
15858,Hand Foot Mouth,2016,Trang,25,5.0
15859,Hand Foot Mouth,2016,Trang,26,6.0
15860,Hand Foot Mouth,2016,Trang,27,4.0
15861,Hand Foot Mouth,2016,Trang,28,4.0
15862,Hand Foot Mouth,2016,Trang,29,7.0
15863,Hand Foot Mouth,2016,Trang,30,8.0
15864,Hand Foot Mouth,2016,Trang,31,15.0
15865,Hand Foot Mouth,2016,Trang,32,9.0
15866,Hand Foot Mouth,2016,Trang,33,7.0
15867,Hand Foot Mouth,2016,Trang,34,6.0
15868,Hand Foot Mouth,2016,Trang,35,10.0
15869,Hand Foot Mouth,2016,Trang,36,8.0
15870,Hand Foot Mouth,2016,Trang,37,7.0
15871,Hand Foot Mouth,2016,Trang,38,10.0
15872,Hand Foot Mouth,2016,Trang,39,15.0
15873,Hand Foot Mouth,2016,Trang,40,21.0
15874,Hand Foot Mouth,2016,Trang,41,19.0
15875,Hand Foot Mouth,2016,Trang,42,15.0
15876,Hand Foot Mouth,2016,Trang,43,16.0
15877,Hand Foot Mouth,2016,Trang,44,5.0
15878,Hand Foot Mouth,2016,Trang,45,5.0
15879,Hand Foot Mouth,2016,Trang,46,11.0
15880,Hand Foot Mouth,2016,Trang,47,14.0
15881,Hand Foot Mouth,2016,Trang,48,14.0
15882,Hand Foot Mouth,2016,Trang,49,14.0
15883,Hand Foot Mouth,2016,Trang,50,22.0
15884,Hand Foot Mouth,2016,Trang,51,12.0
15885,Hand Foot Mouth,2016,Trang,52,16.0
15886,Hand Foot Mouth,2016,Phatthalung,1,9.0
15887,Hand Foot Mouth,2016,Phatthalung,2,21.0
15888,Hand Foot Mouth,2016,Phatthalung,3,8.0
15889,Hand Foot Mouth,2016,Phatthalung,4,9.0
15890,Hand Foot Mouth,2016,Phatthalung,5,6.0
15891,Hand Foot Mouth,2016,Phatthalung,6,4.0
15892,Hand Foot Mouth,2016,Phatthalung,7,8.0
15893,Hand Foot Mouth,2016,Phatthalung,8,10.0
15894,Hand Foot Mouth,2016,Phatthalung,9,8.0
15895,Hand Foot Mouth,2016,Phatthalung,10,4.0
15896,Hand Foot Mouth,2016,Phatthalung,11,7.0
15897,Hand Foot Mouth,2016,Phatthalung,12,5.0
15898,Hand Foot Mouth,2016,Phatthalung,13,2.0
15899,Hand Foot Mouth,2016,Phatthalung,14,1.0
15900,Hand Foot Mouth,2016,Phatthalung,15,1.0
15901,Hand Foot Mouth,2016,Phatthalung,16,5.0
15902,Hand Foot Mouth,2016,Phatthalung,17,2.0
15903,Hand Foot Mouth,2016,Phatthalung,18,1.0
15904,Hand Foot Mouth,2016,Phatthalung,19,1.0
15905,Hand Foot Mouth,2016,Phatthalung,20,8.0
15906,Hand Foot Mouth,2016,Phatthalung,21,2.0
15907,Hand Foot Mouth,2016,Phatthalung,22,2.0
15908,Hand Foot Mouth,2016,Phatthalung,23,3.0
15909,Hand Foot Mouth,2016,Phatthalung,24,13.0
15910,Hand Foot Mouth,2016,Phatthalung,25,23.0
15911,Hand Foot Mouth,2016,Phatthalung,26,41.0
15912,Hand Foot Mouth,2016,Phatthalung,27,43.0
15913,Hand Foot Mouth,2016,Phatthalung,28,38.0
15914,Hand Foot Mouth,2016,Phatthalung,29,33.0
15915,Hand Foot Mouth,2016,Phatthalung,30,14.0
15916,Hand Foot Mouth,2016,Phatthalung,31,14.0
15917,Hand Foot Mouth,2016,Phatthalung,32,28.0
15918,Hand Foot Mouth,2016,Phatthalung,33,14.0
15919,Hand Foot Mouth,2016,Phatthalung,34,16.0
15920,Hand Foot Mouth,2016,Phatthalung,35,7.0
15921,Hand Foot Mouth,2016,Phatthalung,36,19.0
15922,Hand Foot Mouth,2016,Phatthalung,37,5.0
15923,Hand Foot Mouth,2016,Phatthalung,38,8.0
15924,Hand Foot Mouth,2016,Phatthalung,39,9.0
15925,Hand Foot Mouth,2016,Phatthalung,40,14.0
15926,Hand Foot Mouth,2016,Phatthalung,41,6.0
15927,Hand Foot Mouth,2016,Phatthalung,42,7.0
15928,Hand Foot Mouth,2016,Phatthalung,43,4.0
15929,Hand Foot Mouth,2016,Phatthalung,44,1.0
15930,Hand Foot Mouth,2016,Phatthalung,45,4.0
15931,Hand Foot Mouth,2016,Phatthalung,46,8.0
15932,Hand Foot Mouth,2016,Phatthalung,47,6.0
15933,Hand Foot Mouth,2016,Phatthalung,48,11.0
15934,Hand Foot Mouth,2016,Phatthalung,49,7.0
15935,Hand Foot Mouth,2016,Phatthalung,50,10.0
15936,Hand Foot Mouth,2016,Phatthalung,51,1.0
15937,Hand Foot Mouth,2016,Phatthalung,52,6.0
15938,Hand Foot Mouth,2016,Pattani,1,5.0
15939,Hand Foot Mouth,2016,Pattani,2,3.0
15940,Hand Foot Mouth,2016,Pattani,3,4.0
15941,Hand Foot Mouth,2016,Pattani,4,6.0
15942,Hand Foot Mouth,2016,Pattani,5,4.0
15943,Hand Foot Mouth,2016,Pattani,6,2.0
15944,Hand Foot Mouth,2016,Pattani,7,4.0
15945,Hand Foot Mouth,2016,Pattani,8,2.0
15946,Hand Foot Mouth,2016,Pattani,9,3.0
15947,Hand Foot Mouth,2016,Pattani,10,4.0
15948,Hand Foot Mouth,2016,Pattani,11,3.0
15949,Hand Foot Mouth,2016,Pattani,12,3.0
15950,Hand Foot Mouth,2016,Pattani,13,1.0
15951,Hand Foot Mouth,2016,Pattani,14,2.0
15952,Hand Foot Mouth,2016,Pattani,15,2.0
15953,Hand Foot Mouth,2016,Pattani,16,8.0
15954,Hand Foot Mouth,2016,Pattani,17,8.0
15955,Hand Foot Mouth,2016,Pattani,18,1.0
15956,Hand Foot Mouth,2016,Pattani,19,8.0
15957,Hand Foot Mouth,2016,Pattani,20,8.0
15958,Hand Foot Mouth,2016,Pattani,21,2.0
15959,Hand Foot Mouth,2016,Pattani,22,7.0
15960,Hand Foot Mouth,2016,Pattani,23,11.0
15961,Hand Foot Mouth,2016,Pattani,24,17.0
15962,Hand Foot Mouth,2016,Pattani,25,34.0
15963,Hand Foot Mouth,2016,Pattani,26,13.0
15964,Hand Foot Mouth,2016,Pattani,27,19.0
15965,Hand Foot Mouth,2016,Pattani,28,14.0
15966,Hand Foot Mouth,2016,Pattani,29,11.0
15967,Hand Foot Mouth,2016,Pattani,30,15.0
15968,Hand Foot Mouth,2016,Pattani,31,11.0
15969,Hand Foot Mouth,2016,Pattani,32,8.0
15970,Hand Foot Mouth,2016,Pattani,33,8.0
15971,Hand Foot Mouth,2016,Pattani,34,5.0
15972,Hand Foot Mouth,2016,Pattani,35,2.0
15973,Hand Foot Mouth,2016,Pattani,36,2.0
15974,Hand Foot Mouth,2016,Pattani,37,2.0
15975,Hand Foot Mouth,2016,Pattani,38,5.0
15976,Hand Foot Mouth,2016,Pattani,39,5.0
15977,Hand Foot Mouth,2016,Pattani,40,1.0
15978,Hand Foot Mouth,2016,Pattani,41,3.0
15979,Hand Foot Mouth,2016,Pattani,42,3.0
15980,Hand Foot Mouth,2016,Pattani,43,1.0
15981,Hand Foot Mouth,2016,Pattani,44,4.0
15982,Hand Foot Mouth,2016,Pattani,45,3.0
15983,Hand Foot Mouth,2016,Pattani,46,3.0
15984,Hand Foot Mouth,2016,Pattani,47,8.0
15985,Hand Foot Mouth,2016,Pattani,48,2.0
15986,Hand Foot Mouth,2016,Pattani,49,1.0
15987,Hand Foot Mouth,2016,Pattani,50,4.0
15988,Hand Foot Mouth,2016,Pattani,51,2.0
15989,Hand Foot Mouth,2016,Pattani,52,2.0
15990,Hand Foot Mouth,2016,Yala,1,4.0
15991,Hand Foot Mouth,2016,Yala,2,2.0
15992,Hand Foot Mouth,2016,Yala,3,6.0
15993,Hand Foot Mouth,2016,Yala,4,2.0
15994,Hand Foot Mouth,2016,Yala,5,4.0
15995,Hand Foot Mouth,2016,Yala,6,3.0
15996,Hand Foot Mouth,2016,Yala,7,3.0
15997,Hand Foot Mouth,2016,Yala,8,2.0
15998,Hand Foot Mouth,2016,Yala,9,8.0
15999,Hand Foot Mouth,2016,Yala,10,8.0
16000,Hand Foot Mouth,2016,Yala,11,1.0
16001,Hand Foot Mouth,2016,Yala,12,8.0
16002,Hand Foot Mouth,2016,Yala,13,2.0
16003,Hand Foot Mouth,2016,Yala,14,1.0
16004,Hand Foot Mouth,2016,Yala,15,8.0
16005,Hand Foot Mouth,2016,Yala,16,2.0
16006,Hand Foot Mouth,2016,Yala,17,8.0
16007,Hand Foot Mouth,2016,Yala,18,8.0
16008,Hand Foot Mouth,2016,Yala,19,2.0
16009,Hand Foot Mouth,2016,Yala,20,8.0
16010,Hand Foot Mouth,2016,Yala,21,1.0
16011,Hand Foot Mouth,2016,Yala,22,5.0
16012,Hand Foot Mouth,2016,Yala,23,6.0
16013,Hand Foot Mouth,2016,Yala,24,18.0
16014,Hand Foot Mouth,2016,Yala,25,13.0
16015,Hand Foot Mouth,2016,Yala,26,8.0
16016,Hand Foot Mouth,2016,Yala,27,9.0
16017,Hand Foot Mouth,2016,Yala,28,17.0
16018,Hand Foot Mouth,2016,Yala,29,12.0
16019,Hand Foot Mouth,2016,Yala,30,11.0
16020,Hand Foot Mouth,2016,Yala,31,6.0
16021,Hand Foot Mouth,2016,Yala,32,12.0
16022,Hand Foot Mouth,2016,Yala,33,10.0
16023,Hand Foot Mouth,2016,Yala,34,2.0
16024,Hand Foot Mouth,2016,Yala,35,5.0
16025,Hand Foot Mouth,2016,Yala,36,7.0
16026,Hand Foot Mouth,2016,Yala,37,7.0
16027,Hand Foot Mouth,2016,Yala,38,2.0
16028,Hand Foot Mouth,2016,Yala,39,4.0
16029,Hand Foot Mouth,2016,Yala,40,7.0
16030,Hand Foot Mouth,2016,Yala,41,2.0
16031,Hand Foot Mouth,2016,Yala,42,2.0
16032,Hand Foot Mouth,2016,Yala,43,8.0
16033,Hand Foot Mouth,2016,Yala,44,8.0
16034,Hand Foot Mouth,2016,Yala,45,1.0
16035,Hand Foot Mouth,2016,Yala,46,1.0
16036,Hand Foot Mouth,2016,Yala,47,4.0
16037,Hand Foot Mouth,2016,Yala,48,3.0
16038,Hand Foot Mouth,2016,Yala,49,8.0
16039,Hand Foot Mouth,2016,Yala,50,1.0
16040,Hand Foot Mouth,2016,Yala,51,6.0
16041,Hand Foot Mouth,2016,Yala,52,1.0
16042,Hand Foot Mouth,2016,Narathiwat,1,5.0
16043,Hand Foot Mouth,2016,Narathiwat,2,6.0
16044,Hand Foot Mouth,2016,Narathiwat,3,6.0
16045,Hand Foot Mouth,2016,Narathiwat,4,5.0
16046,Hand Foot Mouth,2016,Narathiwat,5,1.0
16047,Hand Foot Mouth,2016,Narathiwat,6,7.0
16048,Hand Foot Mouth,2016,Narathiwat,7,4.0
16049,Hand Foot Mouth,2016,Narathiwat,8,1.0
16050,Hand Foot Mouth,2016,Narathiwat,9,4.0
16051,Hand Foot Mouth,2016,Narathiwat,10,2.0
16052,Hand Foot Mouth,2016,Narathiwat,11,4.0
16053,Hand Foot Mouth,2016,Narathiwat,12,1.0
16054,Hand Foot Mouth,2016,Narathiwat,13,3.0
16055,Hand Foot Mouth,2016,Narathiwat,14,1.0
16056,Hand Foot Mouth,2016,Narathiwat,15,8.0
16057,Hand Foot Mouth,2016,Narathiwat,16,3.0
16058,Hand Foot Mouth,2016,Narathiwat,17,8.0
16059,Hand Foot Mouth,2016,Narathiwat,18,8.0
16060,Hand Foot Mouth,2016,Narathiwat,19,1.0
16061,Hand Foot Mouth,2016,Narathiwat,20,1.0
16062,Hand Foot Mouth,2016,Narathiwat,21,7.0
16063,Hand Foot Mouth,2016,Narathiwat,22,7.0
16064,Hand Foot Mouth,2016,Narathiwat,23,11.0
16065,Hand Foot Mouth,2016,Narathiwat,24,11.0
16066,Hand Foot Mouth,2016,Narathiwat,25,24.0
16067,Hand Foot Mouth,2016,Narathiwat,26,24.0
16068,Hand Foot Mouth,2016,Narathiwat,27,46.0
16069,Hand Foot Mouth,2016,Narathiwat,28,41.0
16070,Hand Foot Mouth,2016,Narathiwat,29,38.0
16071,Hand Foot Mouth,2016,Narathiwat,30,33.0
16072,Hand Foot Mouth,2016,Narathiwat,31,20.0
16073,Hand Foot Mouth,2016,Narathiwat,32,21.0
16074,Hand Foot Mouth,2016,Narathiwat,33,16.0
16075,Hand Foot Mouth,2016,Narathiwat,34,21.0
16076,Hand Foot Mouth,2016,Narathiwat,35,24.0
16077,Hand Foot Mouth,2016,Narathiwat,36,11.0
16078,Hand Foot Mouth,2016,Narathiwat,37,10.0
16079,Hand Foot Mouth,2016,Narathiwat,38,12.0
16080,Hand Foot Mouth,2016,Narathiwat,39,12.0
16081,Hand Foot Mouth,2016,Narathiwat,40,10.0
16082,Hand Foot Mouth,2016,Narathiwat,41,8.0
16083,Hand Foot Mouth,2016,Narathiwat,42,8.0
16084,Hand Foot Mouth,2016,Narathiwat,43,6.0
16085,Hand Foot Mouth,2016,Narathiwat,44,1.0
16086,Hand Foot Mouth,2016,Narathiwat,45,12.0
16087,Hand Foot Mouth,2016,Narathiwat,46,4.0
16088,Hand Foot Mouth,2016,Narathiwat,47,4.0
16089,Hand Foot Mouth,2016,Narathiwat,48,4.0
16090,Hand Foot Mouth,2016,Narathiwat,49,5.0
16091,Hand Foot Mouth,2016,Narathiwat,50,7.0
16092,Hand Foot Mouth,2016,Narathiwat,51,3.0
16093,Hand Foot Mouth,2016,Narathiwat,52,3.0
16094,Hand Foot Mouth,2017,Bangkok,1,97.0
16095,Hand Foot Mouth,2017,Bangkok,2,120.0
16096,Hand Foot Mouth,2017,Bangkok,3,222.0
16097,Hand Foot Mouth,2017,Bangkok,4,206.0
16098,Hand Foot Mouth,2017,Bangkok,5,195.0
16099,Hand Foot Mouth,2017,Bangkok,6,167.0
16100,Hand Foot Mouth,2017,Bangkok,7,170.0
16101,Hand Foot Mouth,2017,Bangkok,8,153.0
16102,Hand Foot Mouth,2017,Bangkok,9,129.0
16103,Hand Foot Mouth,2017,Bangkok,10,132.0
16104,Hand Foot Mouth,2017,Bangkok,11,139.0
16105,Hand Foot Mouth,2017,Bangkok,12,122.0
16106,Hand Foot Mouth,2017,Bangkok,13,98.0
16107,Hand Foot Mouth,2017,Bangkok,14,95.0
16108,Hand Foot Mouth,2017,Bangkok,15,93.0
16109,Hand Foot Mouth,2017,Bangkok,16,62.0
16110,Hand Foot Mouth,2017,Bangkok,17,76.0
16111,Hand Foot Mouth,2017,Bangkok,18,68.0
16112,Hand Foot Mouth,2017,Bangkok,19,66.0
16113,Hand Foot Mouth,2017,Bangkok,20,80.0
16114,Hand Foot Mouth,2017,Bangkok,21,112.0
16115,Hand Foot Mouth,2017,Bangkok,22,173.0
16116,Hand Foot Mouth,2017,Bangkok,23,281.0
16117,Hand Foot Mouth,2017,Bangkok,24,384.0
16118,Hand Foot Mouth,2017,Bangkok,25,415.0
16119,Hand Foot Mouth,2017,Bangkok,26,494.0
16120,Hand Foot Mouth,2017,Bangkok,27,567.0
16121,Hand Foot Mouth,2017,Bangkok,28,545.0
16122,Hand Foot Mouth,2017,Bangkok,29,509.0
16123,Hand Foot Mouth,2017,Bangkok,30,449.0
16124,Hand Foot Mouth,2017,Bangkok,31,342.0
16125,Hand Foot Mouth,2017,Bangkok,32,300.0
16126,Hand Foot Mouth,2017,Bangkok,33,241.0
16127,Hand Foot Mouth,2017,Bangkok,34,228.0
16128,Hand Foot Mouth,2017,Bangkok,35,207.0
16129,Hand Foot Mouth,2017,Bangkok,36,191.0
16130,Hand Foot Mouth,2017,Bangkok,37,187.0
16131,Hand Foot Mouth,2017,Bangkok,38,181.0
16132,Hand Foot Mouth,2017,Bangkok,39,167.0
16133,Hand Foot Mouth,2017,Bangkok,40,140.0
16134,Hand Foot Mouth,2017,Bangkok,41,106.0
16135,Hand Foot Mouth,2017,Bangkok,42,121.0
16136,Hand Foot Mouth,2017,Bangkok,43,77.0
16137,Hand Foot Mouth,2017,Bangkok,44,59.0
16138,Hand Foot Mouth,2017,Bangkok,45,61.0
16139,Hand Foot Mouth,2017,Bangkok,46,75.0
16140,Hand Foot Mouth,2017,Bangkok,47,101.0
16141,Hand Foot Mouth,2017,Bangkok,48,97.0
16142,Hand Foot Mouth,2017,Bangkok,49,134.0
16143,Hand Foot Mouth,2017,Bangkok,50,100.0
16144,Hand Foot Mouth,2017,Bangkok,51,101.0
16145,Hand Foot Mouth,2017,Bangkok,52,70.0
16146,Hand Foot Mouth,2017,Bangkok,53,8.0
16147,Hand Foot Mouth,2017,Samut Prakan,1,21.0
16148,Hand Foot Mouth,2017,Samut Prakan,2,17.0
16149,Hand Foot Mouth,2017,Samut Prakan,3,30.0
16150,Hand Foot Mouth,2017,Samut Prakan,4,52.0
16151,Hand Foot Mouth,2017,Samut Prakan,5,36.0
16152,Hand Foot Mouth,2017,Samut Prakan,6,23.0
16153,Hand Foot Mouth,2017,Samut Prakan,7,15.0
16154,Hand Foot Mouth,2017,Samut Prakan,8,22.0
16155,Hand Foot Mouth,2017,Samut Prakan,9,21.0
16156,Hand Foot Mouth,2017,Samut Prakan,10,26.0
16157,Hand Foot Mouth,2017,Samut Prakan,11,18.0
16158,Hand Foot Mouth,2017,Samut Prakan,12,18.0
16159,Hand Foot Mouth,2017,Samut Prakan,13,8.0
16160,Hand Foot Mouth,2017,Samut Prakan,14,10.0
16161,Hand Foot Mouth,2017,Samut Prakan,15,7.0
16162,Hand Foot Mouth,2017,Samut Prakan,16,11.0
16163,Hand Foot Mouth,2017,Samut Prakan,17,12.0
16164,Hand Foot Mouth,2017,Samut Prakan,18,7.0
16165,Hand Foot Mouth,2017,Samut Prakan,19,7.0
16166,Hand Foot Mouth,2017,Samut Prakan,20,15.0
16167,Hand Foot Mouth,2017,Samut Prakan,21,16.0
16168,Hand Foot Mouth,2017,Samut Prakan,22,19.0
16169,Hand Foot Mouth,2017,Samut Prakan,23,38.0
16170,Hand Foot Mouth,2017,Samut Prakan,24,40.0
16171,Hand Foot Mouth,2017,Samut Prakan,25,83.0
16172,Hand Foot Mouth,2017,Samut Prakan,26,90.0
16173,Hand Foot Mouth,2017,Samut Prakan,27,75.0
16174,Hand Foot Mouth,2017,Samut Prakan,28,67.0
16175,Hand Foot Mouth,2017,Samut Prakan,29,70.0
16176,Hand Foot Mouth,2017,Samut Prakan,30,66.0
16177,Hand Foot Mouth,2017,Samut Prakan,31,50.0
16178,Hand Foot Mouth,2017,Samut Prakan,32,39.0
16179,Hand Foot Mouth,2017,Samut Prakan,33,33.0
16180,Hand Foot Mouth,2017,Samut Prakan,34,18.0
16181,Hand Foot Mouth,2017,Samut Prakan,35,15.0
16182,Hand Foot Mouth,2017,Samut Prakan,36,32.0
16183,Hand Foot Mouth,2017,Samut Prakan,37,28.0
16184,Hand Foot Mouth,2017,Samut Prakan,38,34.0
16185,Hand Foot Mouth,2017,Samut Prakan,39,19.0
16186,Hand Foot Mouth,2017,Samut Prakan,40,12.0
16187,Hand Foot Mouth,2017,Samut Prakan,41,18.0
16188,Hand Foot Mouth,2017,Samut Prakan,42,16.0
16189,Hand Foot Mouth,2017,Samut Prakan,43,14.0
16190,Hand Foot Mouth,2017,Samut Prakan,44,10.0
16191,Hand Foot Mouth,2017,Samut Prakan,45,9.0
16192,Hand Foot Mouth,2017,Samut Prakan,46,6.0
16193,Hand Foot Mouth,2017,Samut Prakan,47,5.0
16194,Hand Foot Mouth,2017,Samut Prakan,48,7.0
16195,Hand Foot Mouth,2017,Samut Prakan,49,8.0
16196,Hand Foot Mouth,2017,Samut Prakan,50,15.0
16197,Hand Foot Mouth,2017,Samut Prakan,51,11.0
16198,Hand Foot Mouth,2017,Samut Prakan,52,12.0
16199,Hand Foot Mouth,2017,Samut Prakan,53,8.0
16200,Hand Foot Mouth,2017,Nonthaburi,1,14.0
16201,Hand Foot Mouth,2017,Nonthaburi,2,8.0
16202,Hand Foot Mouth,2017,Nonthaburi,3,12.0
16203,Hand Foot Mouth,2017,Nonthaburi,4,8.0
16204,Hand Foot Mouth,2017,Nonthaburi,5,19.0
16205,Hand Foot Mouth,2017,Nonthaburi,6,8.0
16206,Hand Foot Mouth,2017,Nonthaburi,7,21.0
16207,Hand Foot Mouth,2017,Nonthaburi,8,8.0
16208,Hand Foot Mouth,2017,Nonthaburi,9,6.0
16209,Hand Foot Mouth,2017,Nonthaburi,10,12.0
16210,Hand Foot Mouth,2017,Nonthaburi,11,10.0
16211,Hand Foot Mouth,2017,Nonthaburi,12,7.0
